TIME s, IN1, IN2
-1.626, -0.097074, 0.075185
-1.631, -0.10564, 0.062783
-1.636, -0.11135, 0.056324
-1.641, -0.11706, 0.057616
-1.646, -0.125626, 0.048315
-1.65, -0.134191, 0.040564
-1.655, -0.142756, 0.039788
-1.66, -0.151322, 0.03798
-1.665, -0.159887, 0.026612
-1.67, -0.165597, 0.022736
-1.675, -0.174163, 0.02532
-1.68, -0.182728, 0.01421
-1.685, -0.191293, 0.00956
-1.689, -0.197004, 0.010593
-1.694, -0.205569, 0.006459
-1.699, -0.214135, -0.001809
-1.704, -0.2227, -0.0031
-1.709, -0.22841, -0.002325
-1.714, -0.236976, -0.012143
-1.719, -0.245541, -0.015502
-1.724, -0.251251, -0.012402
-1.729, -0.259817, -0.019378
-1.733, -0.265527, -0.024803
-1.738, -0.274092, -0.024028
-1.743, -0.285513, -0.023253
-1.748, -0.291223, -0.032554
-1.753, -0.299788, -0.034104
-1.758, -0.305499, -0.030229
-1.763, -0.316919, -0.038497
-1.768, -0.322629, -0.041855
-1.772, -0.331195, -0.039272
-1.777, -0.336905, -0.040305
-1.782, -0.34547, -0.047539
-1.787, -0.354036, -0.047023
-1.792, -0.362601, -0.044956
-1.797, -0.371166, -0.052707
-1.802, -0.376877, -0.055549
-1.807, -0.382587, -0.051157
-1.812, -0.391152, -0.054257
-1.816, -0.399718, -0.059683
-1.821, -0.408283, -0.058133
-1.826, -0.416849, -0.055807
-1.831, -0.422559, -0.063817
-1.836, -0.431124, -0.06485
-1.841, -0.43969, -0.059941
-1.846, -0.448255, -0.0664
-1.851, -0.453965, -0.069242
-1.855, -0.462531, -0.0664
-1.86, -0.471096, -0.065108
-1.865, -0.479661, -0.071826
-1.87, -0.485372, -0.071568
-1.875, -0.496792, -0.067175
-1.88, -0.499647, -0.074668
-1.885, -0.511068, -0.076477
-1.89, -0.516778, -0.071826
-1.895, -0.525343, -0.073635
-1.899, -0.533909, -0.080094
-1.904, -0.542474, -0.07751
-1.909, -0.551039, -0.074151
-1.914, -0.55675, -0.082161
-1.919, -0.565315, -0.082936
-1.924, -0.571025, -0.07751
-1.929, -0.582446, -0.082677
-1.934, -0.585301, -0.085261
-1.938, -0.593866, -0.082161
-1.943, -0.602432, -0.080094
-1.948, -0.610997, -0.086811
-1.953, -0.616707, -0.086811
-1.958, -0.622418, -0.081386
-1.963, -0.633838, -0.088103
-1.968, -0.639548, -0.089912
-1.973, -0.648114, -0.085519
-1.978, -0.659534, -0.085261
-1.982, -0.665245, -0.091203
-1.987, -0.67381, -0.089395
-1.992, -0.682375, -0.085778
-1.997, -0.690941, -0.092495
-2.002, -0.696651, -0.093529
-2.007, -0.705216, -0.088103
-2.012, -0.710927, -0.091462
-2.017, -0.719492, -0.095337
-2.021, -0.725202, -0.091979
-2.026, -0.733768, -0.089395
-2.031, -0.742333, -0.096629
-2.036, -0.750898, -0.096629
-2.041, -0.756609, -0.090687
-2.046, -0.765174, -0.096888
-2.051, -0.770884, -0.098179
-2.056, -0.782305, -0.094045
-2.061, -0.788015, -0.09327
-2.065, -0.793725, -0.098954
-2.07, -0.805146, -0.097146
-2.075, -0.810856, -0.09327
-2.08, -0.819421, -0.09973
-2.085, -0.827987, -0.101021
-2.09, -0.833697, -0.095596
-2.095, -0.842262, -0.097146
-2.1, -0.847973, -0.102572
-2.104, -0.856538, -0.099213
-2.109, -0.865103, -0.096371
-2.114, -0.873669, -0.102572
-2.119, -0.882234, -0.103347
-2.124, -0.8908, -0.097146
-2.129, -0.89651, -0.10128
-2.134, -0.905075, -0.10438
-2.139, -0.913641, -0.100505
-2.144, -0.922206, -0.098179
-2.148, -0.927916, -0.104639
-2.153, -0.936482, -0.103863
-2.158, -0.945047, -0.098438
-2.163, -0.953612, -0.104897
-2.168, -0.959323, -0.10593
-2.173, -0.965033, -0.100763
-2.178, -0.976453, -0.101796
-2.183, -0.982164, -0.106705
-2.188, -0.990729, -0.103605
-2.192, -0.999294, -0.100246
-2.197, -1.00786, -0.107222
-2.202, -1.010715, -0.107997
-2.207, -1.022135, -0.102572
-2.212, -1.030701, -0.106447
-2.217, -1.036411, -0.109031
-2.222, -1.044976, -0.105672
-2.227, -1.053542, -0.103347
-2.231, -1.062107, -0.109806
-2.236, -1.067817, -0.109806
-2.241, -1.076383, -0.103347
-2.246, -1.082093, -0.109806
-2.251, -1.093514, -0.111098
-2.256, -1.099224, -0.106447
-2.261, -1.107789, -0.106189
-2.266, -1.113499, -0.111356
-2.271, -1.12492, -0.108256
-2.275, -1.13063, -0.105414
-2.28, -1.139196, -0.111356
-2.285, -1.144906, -0.112131
-2.29, -1.156326, -0.106447
-2.295, -1.162037, -0.108772
-2.3, -1.167747, -0.113423
-2.305, -1.179167, -0.109289
-2.31, -1.184878, -0.106705
-2.314, -1.193443, -0.113165
-2.319, -1.202008, -0.112648
-2.324, -1.210574, -0.106705
-2.329, -1.216284, -0.112131
-2.334, -1.224849, -0.114198
-2.339, -1.23056, -0.109547
-2.344, -1.239125, -0.107997
-2.349, -1.24769, -0.11394
-2.354, -1.256256, -0.111873
-2.358, -1.264821, -0.107481
-2.363, -1.273387, -0.113423
-2.368, -1.281952, -0.114973
-2.373, -1.287662, -0.109289
-2.378, -1.293372, -0.109547
-2.383, -1.301938, -0.11549
-2.388, -1.313358, -0.111873
-2.393, -1.319069, -0.108514
-2.397, -1.327634, -0.115748
-2.402, -1.333344, -0.116007
-2.407, -1.34191, -0.110581
-2.412, -1.350475, -0.114715
-2.417, -1.356185, -0.116523
-2.422, -1.364751, -0.11239
-2.427, -1.376171, -0.110323
-2.432, -1.381881, -0.116007
-2.437, -1.390447, -0.11549
-2.441, -1.399012, -0.109547
-2.446, -1.404722, -0.115748
-2.451, -1.413288, -0.11704
-2.456, -1.418998, -0.111873
-2.461, -1.427563, -0.111873
-2.466, -1.436129, -0.11704
-2.471, -1.441839, -0.114456
-2.476, -1.45326, -0.111098
-2.48, -1.456115, -0.117298
-2.485, -1.467535, -0.118074
-2.49, -1.473245, -0.111873
-2.495, -1.481811, -0.11549
